x y Predicted Exact
0.0 0.0 0.9977697730064392 1.0
0.010101010091602802 0.0 0.9978469014167786 0.9998979568481445
0.020202020183205605 0.0 0.9977855086326599 0.9995918869972229
0.03030303120613098 0.0 0.997585117816925 0.9990817308425903
0.04040404036641121 0.0 0.9972453713417053 0.9983674883842468
0.05050504952669144 0.0 0.996765673160553 0.9974492192268372
0.06060606241226196 0.0 0.9961451888084412 0.9963269233703613
0.07070706784725189 0.0 0.9953826069831848 0.9950004816055298
0.08080808073282242 0.0 0.994476854801178 0.9934700727462769
0.09090909361839294 0.0 0.9934261441230774 0.9917355179786682
0.10101009905338287 0.0 0.9922288060188293 0.9897969365119934
0.1111111119389534 0.0 0.9908828139305115 0.9876543283462524
0.12121212482452393 0.0 0.9893860220909119 0.9853076338768005
0.13131313025951385 0.0 0.98773592710495 0.9827568531036377
0.14141413569450378 0.0 0.9859297871589661 0.9800020456314087
0.1515151560306549 0.0 0.9839650988578796 0.9770431518554688
0.16161616146564484 0.0 0.9818382859230042 0.9738802313804626
0.17171716690063477 0.0 0.9795460104942322 0.9705132246017456
0.1818181872367859 0.0 0.9770848155021667 0.9669421315193176
0.19191919267177582 0.0 0.9744508862495422 0.9631670117378235
0.20202019810676575 0.0 0.9716402888298035 0.9591878652572632
0.21212121844291687 0.0 0.9686486124992371 0.9550045728683472
0.2222222238779068 0.0 0.9654713273048401 0.9506173133850098
0.23232322931289673 0.0 0.9621036648750305 0.9460259079933167
0.24242424964904785 0.0 0.9585407376289368 0.9412304759025574
0.2525252401828766 0.0 0.9547773003578186 0.9362310171127319
0.2626262605190277 0.0 0.9508081078529358 0.9310274720191956
0.27272728085517883 0.0 0.9466273784637451 0.9256198406219482
0.28282827138900757 0.0 0.9422294497489929 0.9200081825256348
0.2929292917251587 0.0 0.937608003616333 0.9141924381256104
0.3030303120613098 0.0 0.9327571392059326 0.908172607421875
0.31313130259513855 0.0 0.9276703000068665 0.9019488096237183
0.3232323229312897 0.0 0.9223409295082092 0.8955208659172058
0.3333333432674408 0.0 0.9167622923851013 0.8888888955116272
0.34343433380126953 0.0 0.9109277129173279 0.8820528388023376
0.35353535413742065 0.0 0.9048301577568054 0.8750127553939819
0.3636363744735718 0.0 0.8984624743461609 0.8677685856819153
0.3737373650074005 0.0 0.891817569732666 0.8603203892707825
0.38383838534355164 0.0 0.8848884701728821 0.8526681065559387
0.39393940567970276 0.0 0.8776679635047913 0.844811737537384
0.4040403962135315 0.0 0.8701488375663757 0.8367513418197632
0.4141414165496826 0.0 0.8623239398002625 0.8284869194030762
0.42424243688583374 0.0 0.854186475276947 0.8200183510780334
0.4343434274196625 0.0 0.8457297682762146 0.8113458156585693
0.4444444477558136 0.0 0.836946964263916 0.8024691343307495
0.4545454680919647 0.0 0.8278319835662842 0.7933884263038635
0.46464645862579346 0.0 0.818378746509552 0.7841036319732666
0.4747474789619446 0.0 0.8085816502571106 0.7746148109436035
0.4848484992980957 0.0 0.7984355092048645 0.7649219036102295
0.49494948983192444 0.0 0.7879357933998108 0.7550250291824341
0.505050539970398 0.0 0.7770780920982361 0.7449239492416382
0.5151515007019043 0.0 0.7658595442771912 0.7346189022064209
0.5252525210380554 0.0 0.7542771100997925 0.7241097688674927
0.5353535413742065 0.0 0.7423290610313416 0.7133965492248535
0.5454545021057129 0.0 0.7300145030021667 0.702479362487793
0.5555555820465088 0.0 0.7173333168029785 0.6913579702377319
0.5656565427780151 0.0 0.7042865753173828 0.6800326704978943
0.5757575631141663 0.0 0.6908766627311707 0.6685032248497009
