x y Predicted Exact
0.0 0.0 0.9724453687667847 1.0
0.010101010091602802 0.0 0.9722192287445068 0.9998979568481445
0.020202020183205605 0.0 0.9718626737594604 0.9995918869972229
0.03030303120613098 0.0 0.9713749885559082 0.9990817308425903
0.04040404036641121 0.0 0.9707564115524292 0.9983674883842468
0.05050504952669144 0.0 0.9700061082839966 0.9974492192268372
0.06060606241226196 0.0 0.9691237211227417 0.9963269233703613
0.07070706784725189 0.0 0.9681082963943481 0.9950004816055298
0.08080808073282242 0.0 0.9669588804244995 0.9934700727462769
0.09090909361839294 0.0 0.9656742811203003 0.9917355179786682
0.10101009905338287 0.0 0.9642531871795654 0.9897969365119934
0.1111111119389534 0.0 0.9626939296722412 0.9876543283462524
0.12121212482452393 0.0 0.9609949588775635 0.9853076338768005
0.13131313025951385 0.0 0.9591542482376099 0.9827568531036377
0.14141413569450378 0.0 0.9571695327758789 0.9800020456314087
0.1515151560306549 0.0 0.9550390243530273 0.9770431518554688
0.16161616146564484 0.0 0.9527597427368164 0.9738802313804626
0.17171716690063477 0.0 0.9503295421600342 0.9705132246017456
0.1818181872367859 0.0 0.9477449655532837 0.9669421315193176
0.19191919267177582 0.0 0.9450037479400635 0.9631670117378235
0.20202019810676575 0.0 0.9421020746231079 0.9591878652572632
0.21212121844291687 0.0 0.9390368461608887 0.9550045728683472
0.2222222238779068 0.0 0.9358046054840088 0.9506173133850098
0.23232322931289673 0.0 0.9324012398719788 0.9460259079933167
0.24242424964904785 0.0 0.9288232326507568 0.9412304759025574
0.2525252401828766 0.0 0.9250661134719849 0.9362310171127319
0.2626262605190277 0.0 0.9211256504058838 0.9310274720191956
0.27272728085517883 0.0 0.9169973134994507 0.9256198406219482
0.28282827138900757 0.0 0.9126766920089722 0.9200081825256348
0.2929292917251587 0.0 0.9081586599349976 0.9141924381256104
0.3030303120613098 0.0 0.9034383893013 0.908172607421875
0.31313130259513855 0.0 0.8985105752944946 0.9019488096237183
0.3232323229312897 0.0 0.8933700323104858 0.8955208659172058
0.3333333432674408 0.0 0.8880112171173096 0.8888888955116272
0.34343433380126953 0.0 0.8824283480644226 0.8820528388023376
0.35353535413742065 0.0 0.8766160011291504 0.8750127553939819
0.3636363744735718 0.0 0.8705679178237915 0.8677685856819153
0.3737373650074005 0.0 0.8642784357070923 0.8603203892707825
0.38383838534355164 0.0 0.8577414155006409 0.8526681065559387
0.39393940567970276 0.0 0.8509505987167358 0.844811737537384
0.4040403962135315 0.0 0.8438999652862549 0.8367513418197632
0.4141414165496826 0.0 0.8365831971168518 0.8284869194030762
0.42424243688583374 0.0 0.82899409532547 0.8200183510780334
0.4343434274196625 0.0 0.8211263418197632 0.8113458156585693
0.4444444477558136 0.0 0.8129740953445435 0.8024691343307495
0.4545454680919647 0.0 0.8045310974121094 0.7933884263038635
0.46464645862579346 0.0 0.7957916259765625 0.7841036319732666
0.4747474789619446 0.0 0.7867494821548462 0.7746148109436035
0.4848484992980957 0.0 0.7773996591567993 0.7649219036102295
0.49494948983192444 0.0 0.7677367925643921 0.7550250291824341
0.505050539970398 0.0 0.7577555179595947 0.7449239492416382
0.5151515007019043 0.0 0.7474518418312073 0.7346189022064209
0.5252525210380554 0.0 0.736821174621582 0.7241097688674927
0.5353535413742065 0.0 0.7258598804473877 0.7133965492248535
0.5454545021057129 0.0 0.714565098285675 0.702479362487793
0.5555555820465088 0.0 0.7029340267181396 0.6913579702377319
0.5656565427780151 0.0 0.6909651756286621 0.6800326704978943
0.5757575631141663 0.0 0.6786571741104126 0.6685032248497009
0.5858585834503174 0.0 0.6660099029541016 0.6567697525024414
0.5959596037864685 0.0 0.6530240178108215 0.6448321342468262
0.6060606241226196 0.0 0.6397013664245605 0.6326905488967896
0.616161584854126 0.0 0.6260446310043335 0.620344877243042
0.6262626647949219 0.0 0.6120572090148926 0.6077951192855835
0.6363636255264282 0.0 0.5977446436882019 0.5950413346290588
0.6464646458625793 0.0 0.5831128358840942 0.5820834636688232
0.6565656661987305 0.0 0.568169355392456 0.5689215660095215
0.6666666269302368 0.0 0.5529230833053589 0.5555555820465088
0.6767677068710327 0.0 0.5373839735984802 0.5419855117797852
0.6868686676025391 0.0 0.5215638875961304 0.5282114744186401
0.6969696879386902 0.0 0.5054756999015808 0.5142332315444946
0.7070707082748413 0.0 0.48913347721099854 0.5000510215759277
0.7171717286109924 0.0 0.4725534915924072 0.4856647253036499
0.7272727489471436 0.0 0.45575225353240967 0.47107434272766113
0.7373737096786499 0.0 0.4387485980987549 0.456279993057251
0.7474747896194458 0.0 0.42156174778938293 0.44128143787384033
0.7575757503509521 0.0 0.404213011264801 0.4260789752006531
0.7676767706871033 0.0 0.38672369718551636 0.4106723666191101
0.7777777910232544 0.0 0.3691168427467346 0.395061731338501
0.7878787517547607 0.0 0.3514162302017212 0.3792470693588257
0.7979798316955566 0.0 0.3336458206176758 0.3632282018661499
0.808080792427063 0.0 0.31583094596862793 0.3470054268836975
0.8181818127632141 0.0 0.2979968786239624 0.3305785059928894
0.8282828330993652 0.0 0.28016889095306396 0.31394755840301514
0.8383838534355164 0.0 0.2623729705810547 0.29711252450942993
0.8484848737716675 0.0 0.24463467299938202 0.2800734043121338
0.8585858345031738 0.0 0.2269793599843979 0.26283037662506104
0.868686854839325 0.0 0.20943184196949005 0.2453831434249878
0.8787878751754761 0.0 0.19201670587062836 0.2277318835258484
0.8888888955116272 0.0 0.17475755512714386 0.20987653732299805
0.8989899158477783 0.0 0.15767739713191986 0.19181710481643677
0.9090908765792847 0.0 0.14079821109771729 0.17355376482009888
0.9191918969154358 0.0 0.12414076924324036 0.15508627891540527
0.9292929172515869 0.0 0.10772474110126495 0.13641464710235596
0.939393937587738 0.0 0.09156884253025055 0.11753904819488525
0.9494949579238892 0.0 0.07569006085395813 0.09845930337905884
0.9595959782600403 0.0 0.06010435149073601 0.07917553186416626
0.9696969985961914 0.0 0.04482617601752281 0.05968773365020752
0.9797979593276978 0.0 0.02986868843436241 0.03999596834182739
0.9898989796638489 0.0 0.015243303030729294 0.020099997520446777
1.0 0.0 0.0009605586528778076 0.0
0.0 0.0 0.9724453687667847 1.0
0.010080673731863499 0.0006406456814147532 0.9722253084182739 0.9998979568481445
0.020161347463726997 0.0012812913628295064 0.9718745946884155 0.9995918869972229
0.03024202212691307 0.0019219371024519205 0.9713928699493408 0.9990817308425903
0.040322694927453995 0.002562582725659013 0.9707798957824707 0.9983674883842468
0.05040336772799492 0.003203228348866105 0.970035195350647 0.9974492192268372
0.06048404425382614 0.003843874204903841 0.9691581726074219 0.9963269233703613
0.07056470960378647 0.004484519828110933 0.968147873878479 0.9950004816055298
0.08064538985490799 0.005125165451318026 0.9670034646987915 0.9934700727462769
0.09072606265544891 0.005765811540186405 0.9657236337661743 0.9917355179786682
0.10080673545598984 0.00640645669773221 0.9643068313598633 0.9897969365119934
0.11088740825653076 0.00704710278660059 0.9627518653869629 0.9876543283462524
0.12096808850765228 0.007687748409807682 0.9610567092895508 0.9853076338768005
0.1310487538576126 0.008328394033014774 0.9592196941375732 0.9827568531036377
0.14112941920757294 0.008969039656221867 0.9572384357452393 0.9800020456314087
0.15121009945869446 0.009609686210751534 0.9551109075546265 0.9770431518554688
0.16129077970981598 0.010250330902636051 0.9528346061706543 0.9738802313804626
0.1713714450597763 0.010890976525843143 0.9504066705703735 0.9705132246017456
0.18145212531089783 0.01153162308037281 0.9478243589401245 0.9669421315193176
0.19153279066085815 0.012172268703579903 0.9450849890708923 0.9631670117378235
0.20161347091197968 0.01281291339546442 0.9421849250793457 0.9591878652572632
0.2116941511631012 0.013453559949994087 0.9391208291053772 0.9550045728683472
0.22177481651306152 0.01409420557320118 0.9358894228935242 0.9506173133850098
0.23185548186302185 0.014734851196408272 0.9324867129325867 0.9460259079933167
0.24193617701530457 0.015375496819615364 0.9289088249206543 0.9412304759025574
0.2520168125629425 0.016016142442822456 0.9251516461372375 0.9362310171127319
0.2620975077152252 0.01665678806602955 0.9212108850479126 0.9310274124145508
0.27217820286750793 0.01729743368923664 0.9170820116996765 0.9256198406219482
0.2822588384151459 0.017938079312443733 0.9127605557441711 0.9200081825256348
